,Lagrangian mass,Radius,Density,Temperature,Pressure,Luminosity,E generation rate,Opacity,Adiabatic temperature gradient,Actual temperature gradient,Energy transport
12,1.0946451033656387e+31,12444875744.561678,1.3915015315806265,6845591.691497239,1292845457561383.8,1.6647971074187466e+30,0.010916607265665117,1.184968660581514,0.4,0.4,c
13,1.1063770990557244e+31,12517264472.343616,1.3948916932683135,6828833.89300932,1292768777858693.2,1.7978319271594768e+30,0.010803375453053675,1.1873259289667586,0.4,0.4,c
14,1.1182348338757334e+31,12591591444.539694,1.3983198547356717,6811967.615596581,1292691276331706.0,1.926971892395482e+30,0.01069018879774417,1.1897287514402684,0.4,0.4,c
15,1.1302196554505136e+31,12667742447.302998,1.4017826616861229,6795010.908063061,1292612944172418.0,2.0525594178071767e+30,0.010577179577462216,1.192173498098638,0.4,0.4,c
16,1.1423329258482223e+31,12745618165.434711,1.4052777035401838,6777977.030286799,1292533772478423.2,2.1748784434451956e+30,0.010464445336875034,1.1946571032413003,0.4,0.4,c
17,1.15457602173518e+31,12825131382.92184,1.4088032238293164,6760875.92691351,1292453752251903.5,2.294167823913748e+30,0.010352059569405932,1.1971769367801823,0.4,0.4,c
18,1.1669503345323017e+31,12906204886.04357,1.412357927059725,6743715.208876121,1292372874398605.8,2.410630969314116e+30,0.01024007881870623,1.1997307129230126,0.4,0.4,c
19,1.1794572705732005e+31,12988769855.638288,1.4159408466459136,6726500.8232589355,1292291129726807.8,2.5244429603449682e+30,0.010128547512604417,1.2023164234860908,0.4,0.4,c
20,1.1920982512640746e+31,13072764609.468367,1.4195512526685279,6709237.519921631,1292208508946273.8,2.635755911173594e+30,0.010017501318718765,1.204932287995774,0.4,0.4,c
21,1.2048747132452215e+31,13158133601.161953,1.423188586273504,6691929.182193167,1292125002667199.0,2.7447030860531336e+30,0.009906969512048216,1.2075767155472517,0.4,0.4,c
22,1.2177881085542805e+31,13244826611.110495,1.4268524122930977,6674579.064641521,1292040601399142.2,2.851402110129926e+30,0.009796976667963805,1.210248275094692,0.4,0.4,c
23,1.2308399047913155e+31,13332798083.604723,1.4305423845745506,6657189.966093281,1291955295549947.0,2.9559575092355026e+30,0.009687543885979632,1.2129456719162874,0.4,0.4,c
24,1.2440315852855678e+31,13422006577.188969,1.4342582203239287,6639764.356771675,1291869075424652.0,3.0584627441499573e+30,0.009578689681849818,1.21566772868765,0.4,0.4,c
25,1.2573646492640552e+31,13512414303.942497,1.437999680943387,6622304.472439026,1291781931224389.0,3.1590018582427925e+30,0.0094704306419042,1.2184133700534043,0.4,0.4,c
26,1.2708406120219179e+31,13603986739.52239,1.4417665576091536,6604812.384498692,1291693853045268.8,3.2576508254111047e+30,0.009362781904855027,1.221181609895578,0.4,0.4,c
27,1.2844610050946915e+31,13696692290.18138,1.4455586603526256,6587290.052377903,1291604830877256.2,3.354478662843957e+30,0.009255757517086124,1.2239715407105407,0.4,0.4,c
28,1.2982273764323362e+31,13790502006.156513,1.4493758097581455,6569739.362717267,1291514854603032.5,3.44954835719398e+30,0.009149370694330574,1.2267823246560283,0.4,0.4,c
29,1.3121412905751266e+31,13885389333.172306,1.4532178306343193,6552162.158648691,1291423913996845.5,3.542917641199084e+30,0.009043634013563904,1.2296131859368515,0.4,0.4,c
